Bench mbasis, random prime p = 871959672481565593, bit length = 60
rdim	cdim	deg	order	app		int		int-geo
8	2	255	256	0.00820102	0.01366677	0.00766352
8	2	255	512	0.02612984	0.04196274	0.02858090
8	2	511	512	0.01963128	0.03954820	0.02096624
8	2	511	1024	0.06108340	0.11156699	0.07129814
8	2	1023	1024	0.04554704	0.11060833	0.05338163
8	2	1023	2048	0.14117172	0.30795195	0.16913965
8	2	2047	2048	0.10375526	0.30264367	0.13118458
8	2	2047	4096	0.32347677	0.83194937	0.39814394
8	2	4095	4096	0.23576424	0.81856309	0.31481256
8	2	4095	8192	0.76665095	2.31136633	0.94421850
8	2	8191	8192	0.52997677	2.28426935	0.75279830
8	2	8191	16384	1.67428662	6.21419240	2.17789902
8	2	16383	16384	1.18508697	6.31067777	1.77680756
8	2	16383	32768	3.76256280	16.53399067	4.96794375
8	3	1	2	0.00001502	0.00002404	0.00002487
8	3	1	4	0.00003045	0.00004669	0.00004093
8	3	3	4	0.00002856	0.00004669	0.00003941
8	3	3	8	0.00006386	0.00009935	0.00007756
8	3	7	8	0.00005767	0.00009738	0.00007317
8	3	7	16	0.00015137	0.00022671	0.00017003
8	3	15	16	0.00013991	0.00022548	0.00016616
8	3	15	32	0.00059205	0.00057621	0.00042281
8	3	31	32	0.00049700	0.00056920	0.00042011
8	3	31	64	0.00190330	0.00208694	0.00138669
8	3	63	64	0.00162046	0.00195968	0.00122145
8	3	63	128	0.00576322	0.00648040	0.00422023
8	3	127	128	0.00489167	0.00606932	0.00345388
8	3	127	256	0.01337313	0.01753889	0.01140385
8	3	255	256	0.01155725	0.01704177	0.00971183
8	3	255	512	0.03125014	0.04729897	0.02948149
8	3	511	512	0.02679833	0.04853008	0.02524592
8	3	511	1024	0.06891741	0.12909936	0.07281857
8	3	1023	1024	0.06100394	0.13991450	0.06240308
8	3	1023	2048	0.15643899	0.36821367	0.17327484
8	3	2047	2048	0.13987485	0.38682404	0.15039273
8	3	2047	4096	0.35424495	1.03391246	0.40493987
8	3	4095	4096	0.30685806	1.06838869	0.35617379
8	3	4095	8192	0.79691446	2.97779060	0.95228675
8	3	8191	8192	0.68277911	3.04748582	0.84345671
8	3	8191	16384	1.77914463	8.10642862	2.20188161
8	3	16383	16384	1.52191918	8.26717868	1.95423404
8	3	16383	32768	3.96927631	21.09133807	5.01014066
8	4	1	2	0.00001599	0.00002669	0.00002742
8	4	1	4	0.00003156	0.00005161	0.00004391
8	4	3	4	0.00003032	0.00005287	0.00004344
8	4	3	8	0.00006747	0.00011124	0.00008194
8	4	7	8	0.00006525	0.00011482	0.00008290
8	4	7	16	0.00016883	0.00025573	0.00018030
8	4	15	16	0.00016577	0.00026930	0.00018923
8	4	15	32	0.00066614	0.00065132	0.00046804
8	4	31	32	0.00064289	0.00068182	0.00049473
8	4	31	64	0.00215647	0.00225637	0.00146078
8	4	63	64	0.00211651	0.00234788	0.00150088
8	4	63	128	0.00656940	0.00691903	0.00438362
8	4	127	128	0.00650103	0.00724445	0.00436149
8	4	127	256	0.01587303	0.01931549	0.01230266
8	4	255	256	0.01574913	0.02097043	0.01234082
8	4	255	512	0.03716169	0.05353301	0.03208683
8	4	511	512	0.03717933	0.06048149	0.03210718
8	4	511	1024	0.08592118	0.15112893	0.07998015
8	4	1023	1024	0.08623540	0.17755634	0.08175235
8	4	1023	2048	0.19576035	0.44492179	0.19294815
8	4	2047	2048	0.19648567	0.49566779	0.19268580
8	4	2047	4096	0.44441510	1.28206771	0.45568033
8	4	4095	4096	0.44570401	1.37804133	0.45601915
8	4	4095	8192	0.99581959	3.54814888	1.07937119
8	4	8191	8192	1.00692214	3.75607814	1.08082432
8	4	8191	16384	2.24264738	9.52998739	2.51743268
8	4	16383	16384	2.25525935	9.94338489	2.51203433
8	4	16383	32768	4.97966564	24.78296425	5.76006675
8	5	1	2	0.00001749	0.00003054	0.00003111
8	5	1	4	0.00003484	0.00005810	0.00004829
8	5	3	4	0.00003424	0.00006126	0.00004942
8	5	3	8	0.00007675	0.00012687	0.00009101
8	5	7	8	0.00007687	0.00013468	0.00009532
8	5	7	16	0.00019819	0.00029720	0.00020628
8	5	15	16	0.00019911	0.00031317	0.00021621
8	5	15	32	0.00080422	0.00079803	0.00053512
8	5	31	32	0.00079625	0.00080410	0.00057620
8	5	31	64	0.00269883	0.00263396	0.00173888
8	5	63	64	0.00266804	0.00279739	0.00181791
8	5	63	128	0.00804187	0.00781707	0.00506511
8	5	127	128	0.00800126	0.00843060	0.00508026
8	5	127	256	0.01898033	0.02195294	0.01387387
8	5	255	256	0.01901517	0.02396928	0.01383434
8	5	255	512	0.04424986	0.06202762	0.03531077
8	5	511	512	0.04421952	0.06905571	0.03543172
8	5	511	1024	0.10112572	0.17241844	0.08661460
8	5	1023	1024	0.10157758	0.20551438	0.08662684
8	5	1023	2048	0.22847363	0.51993820	0.20717364
8	5	2047	2048	0.22895866	0.58217962	0.20711027
8	5	2047	4096	0.51363539	1.49849274	0.48829364
8	5	4095	4096	0.51493223	1.62209687	0.48768740
8	5	4095	8192	1.14875850	4.25825443	1.15335192
8	5	8191	8192	1.15552721	4.51031897	1.15724375
8	5	8191	16384	2.57659606	11.22377059	2.66078314
8	5	16383	16384	2.57583195	11.74950459	2.67000288
8	5	16383	32768	5.69453003	28.75794341	6.08710106
8	6	1	2	0.00001495	0.00003330	0.00003373
8	6	1	4	0.00002920	0.00006413	0.00005198
8	6	3	4	0.00002909	0.00006822	0.00005409
8	6	3	8	0.00006503	0.00014263	0.00009993
8	6	7	8	0.00006529	0.00015134	0.00010492
8	6	7	16	0.00016408	0.00033307	0.00022434
8	6	15	16	0.00016549	0.00035309	0.00023829
8	6	15	32	0.00083270	0.00084634	0.00058480
8	6	31	32	0.00081835	0.00089835	0.00062311
8	6	31	64	0.00305225	0.00305804	0.00203755
8	6	63	64	0.00301977	0.00327095	0.00211802
8	6	63	128	0.00770265	0.00875314	0.00577399
8	6	127	128	0.00773125	0.00944029	0.00579239
8	6	127	256	0.01861335	0.02423255	0.01574692
8	6	255	256	0.01872490	0.02692726	0.01531597
8	6	255	512	0.04408142	0.06723718	0.03847293
8	6	511	512	0.04430927	0.07739549	0.03866946
8	6	511	1024	0.10190124	0.19293643	0.09352302
8	6	1023	1024	0.10237267	0.23192484	0.09341429
8	6	1023	2048	0.23254074	0.58400852	0.22182967
8	6	2047	2048	0.23488059	0.65884125	0.22178196
8	6	2047	4096	0.52827242	1.71659811	0.51955425
8	6	4095	4096	0.53479077	1.86454486	0.52084553
8	6	4095	8192	1.18964540	4.69295895	1.22866278
8	6	8191	8192	1.19633348	4.99207382	1.22559183
8	6	8191	16384	2.67982117	12.31236826	2.81173827
8	6	16383	16384	2.69411786	12.94892270	2.81698278
8	6	16383	32768	5.94693705	31.45685783	6.38958677
8	7	1	2	0.00001500	0.00003398	0.00003452
8	7	1	4	0.00002947	0.00006709	0.00005330
8	7	3	4	0.00002937	0.00007234	0.00005569
8	7	3	8	0.00006365	0.00015522	0.00010622
8	7	7	8	0.00006376	0.00016513	0.00011175
8	7	7	16	0.00015409	0.00037860	0.00025008
8	7	15	16	0.00015397	0.00039906	0.00027029
8	7	15	32	0.00091767	0.00099824	0.00069961
8	7	31	32	0.00089125	0.00106019	0.00074794
8	7	31	64	0.00321568	0.00319869	0.00218071
8	7	63	64	0.00318184	0.00341605	0.00227460
8	7	63	128	0.00813246	0.00926735	0.00630151
8	7	127	128	0.00813224	0.01008081	0.00604814
8	7	127	256	0.01979709	0.02590239	0.01621429
8	7	255	256	0.01982252	0.02878855	0.01624248
8	7	255	512	0.04684095	0.07224554	0.04040603
8	7	511	512	0.04692740	0.08425513	0.04053889
8	7	511	1024	0.10849668	0.20942670	0.09601371
8	7	1023	1024	0.10881610	0.25544928	0.09535641
8	7	1023	2048	0.24916601	0.64214846	0.23117129
8	7	2047	2048	0.24963826	0.73150059	0.22394835
8	7	2047	4096	0.56288700	1.86312525	0.54089265
8	7	4095	4096	0.56393039	2.09349184	0.54201381
8	7	4095	8192	1.27776993	5.07653932	1.27368143
8	7	8191	8192	1.28855718	5.42632351	1.26864471
8	7	8191	16384	2.86166678	13.27311557	2.91618670
8	7	16383	16384	2.86907813	14.02704192	2.91298359
8	7	16383	32768	6.39863738	33.81543151	6.61696657
16	1	1	2	0.00004326	0.00004977	0.00005090
16	1	1	4	0.00009003	0.00010388	0.00010135
16	1	3	4	0.00007192	0.00008711	0.00008300
16	1	3	8	0.00019215	0.00022678	0.00020789
16	1	7	8	0.00013190	0.00016498	0.00014820
16	1	7	16	0.00046603	0.00053360	0.00050276
16	1	15	16	0.00024671	0.00032168	0.00028996
16	1	15	32	0.00184014	0.00146269	0.00135120
16	1	31	32	0.00073568	0.00074845	0.00066245
16	1	31	64	0.00487241	0.00643444	0.00524790
16	1	63	64	0.00207694	0.00301668	0.00171672
16	1	63	128	0.01455366	0.01866371	0.01421020
16	1	127	128	0.00590167	0.00945644	0.00428709
16	1	127	256	0.04121728	0.05427766	0.04626078
16	1	255	256	0.01358296	0.02710204	0.01602872
16	1	255	512	0.09171148	0.13158728	0.11407136
16	1	511	512	0.03140473	0.07439805	0.04664685
16	1	511	1024	0.21224375	0.32780231	0.27826510
16	1	1023	1024	0.07140239	0.20107385	0.12678110
16	1	1023	2048	0.50025794	0.81676204	0.67135830
16	1	2047	2048	0.16498684	0.52629619	0.32780592
16	1	2047	4096	1.18418137	2.04516491	1.60562727
16	1	4095	4096	0.37477993	1.36367432	0.81944745
16	1	4095	8192	2.73770945	5.06363298	3.74654819
16	1	8191	8192	0.84418965	3.57624740	2.01838588
16	1	8191	16384	6.25418806	12.82143371	8.66232423
16	1	16383	16384	1.89166233	9.72052535	4.82939342
16	1	16383	32768	14.23485288	33.85547560	19.57040811
16	2	1	2	0.00004368	0.00005529	0.00005642
16	2	1	4	0.00009659	0.00011854	0.00011118
16	2	3	4	0.00007567	0.00009966	0.00009050
16	2	3	8	0.00020545	0.00025599	0.00023007
16	2	7	8	0.00013835	0.00019154	0.00016033
16	2	7	16	0.00049022	0.00060190	0.00053447
16	2	15	16	0.00030620	0.00042752	0.00035285
16	2	15	32	0.00205381	0.00161579	0.00142904
16	2	31	32	0.00108418	0.00105271	0.00088507
16	2	31	64	0.00549235	0.00678317	0.00520175
16	2	63	64	0.00298838	0.00402220	0.00244025
16	2	63	128	0.01496521	0.01998604	0.01436515
16	2	127	128	0.00746125	0.01245203	0.00591992
16	2	127	256	0.04222452	0.06008583	0.04600907
16	2	255	256	0.01785442	0.03520388	0.01977233
16	2	255	512	0.09676251	0.14475860	0.11498030
16	2	511	512	0.04262947	0.09824284	0.05648746
16	2	511	1024	0.23070232	0.36973109	0.28345069
16	2	1023	1024	0.10236479	0.27551876	0.15331352
16	2	1023	2048	0.55094311	0.96194999	0.68993192
16	2	2047	2048	0.24066288	0.74085058	0.38926481
16	2	2047	4096	1.28890133	2.46230331	1.63097212
16	2	4095	4096	0.55422381	1.96263941	0.96259245
16	2	4095	8192	2.97090678	6.44026755	3.83616153
16	2	8191	8192	1.27298489	5.34430076	2.35703841
16	2	8191	16384	6.82710113	17.28213104	8.86397204
16	2	16383	16384	2.89698737	15.25419076	5.59422888
16	2	16383	32768	15.44931004	45.77813600	20.18057936
16	3	1	2	0.00004548	0.00006118	0.00006147
16	3	1	4	0.00009975	0.00012901	0.00011666
16	3	3	4	0.00007916	0.00011281	0.00009950
16	3	3	8	0.00021425	0.00028074	0.00023698
16	3	7	8	0.00016289	0.00024196	0.00018890
16	3	7	16	0.00052281	0.00066084	0.00055957
16	3	15	16	0.00037317	0.00053933	0.00042562
16	3	15	32	0.00223578	0.00176438	0.00148432
16	3	31	32	0.00138955	0.00137760	0.00111163
16	3	31	64	0.00601892	0.00688223	0.00504602
16	3	63	64	0.00380079	0.00489380	0.00295459
16	3	63	128	0.01604856	0.02087115	0.01416885
16	3	127	128	0.00959256	0.01480893	0.00744699
16	3	127	256	0.04349784	0.06079225	0.04679566
16	3	255	256	0.02371085	0.04218563	0.02364206
16	3	255	512	0.10225833	0.15513445	0.11552371
16	3	511	512	0.05795445	0.12028091	0.06789469
16	3	511	1024	0.24835614	0.40289760	0.29203123
16	3	1023	1024	0.13606174	0.34171999	0.17545283
16	3	1023	2048	0.58559716	1.07849335	0.69595562
16	3	2047	2048	0.31302605	0.92467608	0.43768631
16	3	2047	4096	1.36827643	2.85422431	1.64095077
16	3	4095	4096	0.71616718	2.49832378	1.06094157
16	3	4095	8192	3.14065501	7.68831692	3.86109856
16	3	8191	8192	1.62653616	6.93991385	2.56622821
16	3	8191	16384	7.16578129	21.57864925	8.90348419
16	3	16383	16384	3.64755811	20.34236974	6.01585264
16	3	16383	32768	16.14291877	56.36409113	20.17604759
16	4	1	2	0.00004681	0.00006667	0.00006682
16	4	1	4	0.00010170	0.00013806	0.00012255
16	4	3	4	0.00008316	0.00012516	0.00010633
16	4	3	8	0.00021419	0.00029521	0.00024056
16	4	7	8	0.00017524	0.00026842	0.00020604
16	4	7	16	0.00054056	0.00071905	0.00057489
16	4	15	16	0.00042590	0.00063236	0.00048479
16	4	15	32	0.00210277	0.00187086	0.00152112
16	4	31	32	0.00159738	0.00165153	0.00129005
16	4	31	64	0.00606549	0.00711159	0.00495119
16	4	63	64	0.00449557	0.00580040	0.00350401
16	4	63	128	0.01668215	0.02178842	0.01441675
16	4	127	128	0.01138167	0.01733703	0.00896099
16	4	127	256	0.04586478	0.06423754	0.04529414
16	4	255	256	0.02840522	0.04959595	0.02757531
16	4	255	512	0.10922757	0.16330427	0.11632307
16	4	511	512	0.07225998	0.14360659	0.07902156
16	4	511	1024	0.26827706	0.44581510	0.29499266
16	4	1023	1024	0.17464592	0.41633602	0.20627119
16	4	1023	2048	0.63022871	1.21235324	0.71548541
16	4	2047	2048	0.41229491	1.15055417	0.51827301
16	4	2047	4096	1.47332407	3.29194572	1.69860731
16	4	4095	4096	0.96425287	3.12941030	1.26619738
16	4	4095	8192	3.40690237	9.11392807	4.01054981
16	4	8191	8192	2.22804351	8.81878690	3.05084090
16	4	8191	16384	7.78369788	24.55938477	9.29110631
16	4	16383	16384	5.06929005	24.44809072	7.19029422
16	4	16383	32768	17.51146553	65.17508148	21.21716304
16	5	1	2	0.00004856	0.00007211	0.00007244
16	5	1	4	0.00010472	0.00014850	0.00012933
16	5	3	4	0.00009080	0.00014257	0.00011893
16	5	3	8	0.00022849	0.00032769	0.00026584
16	5	7	8	0.00019878	0.00030939	0.00023431
16	5	7	16	0.00057626	0.00077428	0.00060761
16	5	15	16	0.00050227	0.00074023	0.00055238
16	5	15	32	0.00215442	0.00203650	0.00161417
16	5	31	32	0.00188241	0.00193784	0.00151163
16	5	31	64	0.00648919	0.00735879	0.00497417
16	5	63	64	0.00523302	0.00662371	0.00406333
16	5	63	128	0.01738818	0.02281717	0.01483250
16	5	127	128	0.01361785	0.01989020	0.01066774
16	5	127	256	0.04773421	0.06560571	0.04588003
16	5	255	256	0.03462571	0.05707850	0.03229903
16	5	255	512	0.11710042	0.17394118	0.11898848
16	5	511	512	0.09054350	0.16931517	0.09366498
16	5	511	1024	0.28404922	0.48113956	0.30160499
16	5	1023	1024	0.21398294	0.49100854	0.23720483
16	5	1023	2048	0.66968347	1.34077710	0.72751657
16	5	2047	2048	0.49692172	1.35682642	0.58133358
16	5	2047	4096	1.54432045	3.68668338	1.72356850
16	5	4095	4096	1.14538433	3.70029960	1.39431493
16	5	4095	8192	3.54805427	10.40897133	4.05980435
16	5	8191	8192	2.61801309	10.48335064	3.33041956
16	5	8191	16384	8.06914596	29.15058558	9.37883973
16	5	16383	16384	5.90780308	29.68426370	7.74993178
16	5	16383	32768	18.13334358	75.02077093	21.34227264
16	6	1	2	0.00004994	0.00007763	0.00007754
16	6	1	4	0.00010736	0.00015785	0.00013459
16	6	3	4	0.00009936	0.00015961	0.00013099
16	6	3	8	0.00023829	0.00034918	0.00027714
16	6	7	8	0.00021618	0.00034334	0.00026796
16	6	7	16	0.00060645	0.00082616	0.00062620
16	6	15	16	0.00055625	0.00082941	0.00060004
16	6	15	32	0.00220692	0.00221918	0.00166304
16	6	31	32	0.00194514	0.00224521	0.00167929
16	6	31	64	0.00716967	0.00753844	0.00501119
16	6	63	64	0.00615250	0.00740461	0.00458211
16	6	63	128	0.02244941	0.02330778	0.01499605
16	6	127	128	0.01957610	0.02206532	0.01227130
16	6	127	256	0.05762327	0.06844525	0.04633515
16	6	255	256	0.04853115	0.06479766	0.03726218
16	6	255	512	0.13895805	0.18751850	0.12246359
16	6	511	512	0.11499930	0.18505644	0.09890994
16	6	511	1024	0.31899616	0.50901768	0.30000840
16	6	1023	1024	0.26648189	0.54162834	0.24860253
16	6	1023	2048	0.72913287	1.45382052	0.72236954
16	6	2047	2048	0.60745572	1.50456210	0.61064306
16	6	2047	4096	1.67035161	4.09640711	1.71136493
16	6	4095	4096	1.38208771	4.23276061	1.44874973
16	6	4095	8192	3.80197774	11.79835785	4.02935644
16	6	8191	8192	3.12504867	11.95250137	3.43982710
16	6	8191	16384	8.50452974	32.00631672	9.30377962
16	6	16383	16384	6.96433198	32.39553781	7.99589717
16	6	16383	32768	18.95872044	83.13250866	21.13906162
16	7	1	2	0.00005120	0.00008295	0.00008238
16	7	1	4	0.00010937	0.00016911	0.00014025
16	7	3	4	0.00010188	0.00016990	0.00013696
16	7	3	8	0.00024819	0.00037249	0.00028862
16	7	7	8	0.00023794	0.00038847	0.00028623
16	7	7	16	0.00064635	0.00088696	0.00064628
16	7	15	16	0.00063482	0.00092137	0.00066395
16	7	15	32	0.00230182	0.00231446	0.00175146
16	7	31	32	0.00217145	0.00239012	0.00178551
16	7	31	64	0.00731368	0.00786011	0.00511779
16	7	63	64	0.00681771	0.00804458	0.00506295
16	7	63	128	0.02318236	0.02381518	0.01510544
16	7	127	128	0.02161692	0.02452390	0.01405702
16	7	127	256	0.05971380	0.07126499	0.04709442
16	7	255	256	0.05560731	0.07319090	0.04318463
16	7	255	512	0.14514073	0.19893354	0.12553769
16	7	511	512	0.12968379	0.21255036	0.11032935
16	7	511	1024	0.33707613	0.55195876	0.31101761
16	7	1023	1024	0.29779335	0.61054362	0.27264825
16	7	1023	2048	0.76350521	1.60075471	0.74281685
16	7	2047	2048	0.67796330	1.68944051	0.66024075
16	7	2047	4096	1.72453419	4.51969657	1.74006583
16	7	4095	4096	1.54493064	4.69406733	1.56100851
16	7	4095	8192	3.89174900	12.71185404	4.08273534
16	7	8191	8192	3.46506694	13.06853713	3.67545623
16	7	8191	16384	8.68043582	34.44953615	9.37411921
16	7	16383	16384	7.71938985	35.18192424	8.47276556
16	7	16383	32768	19.26242530	90.18113663	21.31466145
16	8	1	2	0.00005206	0.00008851	0.00008743
16	8	1	4	0.00010922	0.00017496	0.00014373
16	8	3	4	0.00010487	0.00018135	0.00014330
16	8	3	8	0.00024831	0.00039535	0.00029071
16	8	7	8	0.00024374	0.00040618	0.00028466
16	8	7	16	0.00068038	0.00093639	0.00065953
16	8	15	16	0.00066533	0.00098282	0.00068270
16	8	15	32	0.00237328	0.00250865	0.00177140
16	8	31	32	0.00234484	0.00269364	0.00188029
16	8	31	64	0.00745706	0.00819598	0.00526533
16	8	63	64	0.00737203	0.00863081	0.00540555
16	8	63	128	0.02345944	0.02477479	0.01536916
16	8	127	128	0.02326490	0.02631942	0.01509090
16	8	127	256	0.06183332	0.07282570	0.04660169
16	8	255	256	0.06052188	0.07979758	0.04641224
16	8	255	512	0.14845197	0.20639743	0.12633770
